Id,SalePrice
2735,134234.4127362792
2736,144424.98418834983
2737,106250.83600149665
2738,198088.26738288565
2739,161087.86140335875
2740,131014.01377498612
2741,155587.597660362
2742,163864.82042618436
2743,145158.66402631078
2744,139087.3905336335
2745,124580.5779943126
2746,132484.1550655996
2747,129843.90305343119
2748,105158.36529285184
2749,121187.48921542233
2750,141669.01210694303
2751,116900.7998243348
2752,234053.0008428307
2753,207671.70272857125
2754,375706.8806807074
2755,158383.78747620387
2756,90936.73696381907
2757,115830.8347863559
2758,82701.80886032605
2759,163656.2660497901
2760,190926.98840108063
2761,118230.52881326253
2762,137968.37075732325
2763,213237.51411696002
2764,121821.93822204863
2765,284609.3605977029
2766,174941.07167144027
2767,89132.28317030778
2768,151591.86684974135
2769,122362.75573882961
2770,144633.249986981
2771,92076.30229589343
2772,97210.21773233618
2773,174005.79450474452
2774,169333.91348575157
2775,130859.23178618128
2776,127818.02307468912
2777,141338.99116452015
2778,83772.22984213794
2779,192059.47414303038
2780,121067.519346496
2781,93274.38655917188
2782,105072.34014514287
2783,122109.51341497528
2784,138631.14282214027
2785,133419.77834239544
2786,77766.96537217339
2787,126097.94196754426
2788,93192.13630320925
2789,192667.27061034628
2790,108072.96577038283
2791,128458.70242525506
2792,95753.35300459931
2793,158205.5202376919
2794,112029.46027085201
2795,102294.77819907051
2796,89436.31497833993
2797,249538.1964894839
2798,135158.3605911941
2799,100428.00469600307
2800,59396.656804316226
2801,104349.64278459724
2802,134083.0274890996
2803,244093.28488110987
2804,91688.78297625559
2805,57739.747510501795
2806,91434.87729308815
2807,156280.41293200597
2808,132215.46942361133
2809,112482.83052757202
2810,125649.70459076393
2811,190672.04850796872
2812,146770.30095087196
2813,223089.50740139306
2814,221463.15415591814
2815,105644.12393046627
2816,252782.2398036033
2817,170106.96886388375
2818,132545.20118442603
2819,178603.48439724016
2820,156861.57577528348
2821,97155.61855891762
2822,197187.7983914068
2823,395757.3247322984
2824,223009.28886534568
2825,97638.86366572614
2826,110907.92861815036
2827,133397.48352082315
2828,235147.48374598366
2829,265915.86024867685
2830,259827.27708464852
2831,190981.90185365416
2832,255348.51476826906
2833,275023.6944312812
2834,217946.62491391329
2835,221028.9232265349
2836,193066.80254736476
2837,203842.50692065852
2838,146449.51184939165
2839,174859.36060832927
2840,214124.65454593315
2841,197921.14832439012
2842,226160.60962976515
2843,129675.7875735889
2844,172236.27467183222
2845,89156.13826162841
2846,204167.14340286996
2847,213827.67070568583
2848,213823.87661654298
2849,197767.22677540546
2850,266948.9608064537
2851,211974.23027513837
2852,224675.3688413614
2853,227534.83041974725
2854,138826.52659304417
2855,206042.37374056518
2856,203085.04439063687
2857,190795.57792770388
2858,195958.99787195824
2859,168488.52799843755
2860,84005.14736826981
2861,159266.51749839477
2862,202455.3953236811
2863,97429.05751159061
2864,250033.10332865771
2865,129641.29866495155
2866,175633.40359881838
2867,78108.77695551394
2868,156708.1525545395
2869,154647.17781626622
2870,176229.41620308175
2871,55337.68595521012
2872,65577.14298664109
2873,97864.5000843626
2874,172489.13630116725
2875,141686.0395000368
2876,130858.47331937568
2877,118161.19979920305
2878,137641.7959113417
2879,149086.8234432637
2880,96167.01977368467
2881,147292.34322246234
2882,183326.95097520386
2883,168074.53634179506
2884,162523.4297388254
2885,159456.9394006489
2886,222560.7139669791
2887,123137.2332921942
2888,133665.27550240306
2889,40083.22414075143
2890,73937.37505965045
2891,157812.56223689122
2892,17655.82871527863
2893,90532.94137155409
2894,44813.324681896265
2895,263299.4580212906
2896,244639.34529166433
2897,221928.4478870712
2898,216976.4472764063
2899,199080.29382856874
2900,178313.18152290772
2901,227979.09099201678
2902,213279.0175185384
2903,274319.3584717829
2904,270949.5020079658
2905,93927.52132747359
2906,246715.15314433016
2907,101713.9396981451
2908,103246.73979336229
2909,242169.7424140474
2910,77096.90827016915
2911,98145.07380156367
2912,150385.94426840145
2913,100960.52351241629
2914,76559.95935169363
2915,76559.95935169363
2916,100960.52351241629
2917,156587.45518255874
2918,72538.6203184431
2919,234089.68707533195
